problem_index,Anytime 1.25-A*,Anytime 1.5-A*,Anytime 2-A*,Anytime A*
"0,7,3,6,4,2,1,8,5",0.0785680878907442,0.0985627146437764,0.13261772505939,0.1074927365407347
"0,7,4,2,5,1,3,6,8",0.1273693107068538,0.076544988900423,0.0840250980108976,1.3030756888911128
"0,7,5,2,1,3,6,4,8",0.0623296853154897,0.0745769264176487,0.1659815143793821,0.1618522927165031
"0,7,6,5,4,1,8,2,3",0.2122919904068112,0.182344889268279,0.2089174883440137,0.431648806668818
"0,7,8,2,5,6,1,4,3",0.1184823559597134,0.1429107999429106,0.0709556518122553,0.2129874201491475
"0,7,8,4,5,1,2,3,6",0.5527481781318784,0.4562630830332637,0.2516589229926467,1.5427814573049543
"0,8,2,1,5,6,4,7,3",0.0389405013993382,0.0251655913889408,0.0234967628493905,0.0318327276036143
"0,8,4,1,2,7,5,3,6",0.3471814757212996,0.149249573238194,0.3951483312994241,1.0361760184168816
"0,8,4,2,5,3,1,6,7",0.042444716207683,0.0234316159039735,0.0285629471763968,0.1136752273887395
"0,8,7,5,4,3,6,1,2",0.2366140466183424,0.2529714675620198,0.0557667231187224,0.4437693627551198
"1,0,2,5,3,6,8,7,4",0.3413674393668771,0.2589174341410398,0.1795889418572187,0.6614925442263484
"1,0,2,6,8,5,4,3,7",0.1181419715285301,0.0196161670610308,0.023464610800147,0.0304254312068223
"1,0,3,4,5,7,8,6,2",0.0741147166118025,0.0486728521063923,0.04795628413558,0.1392219429835677
"1,0,4,2,3,5,8,6,7",0.1379183018580079,0.2102216212078929,0.0848637195304036,0.2132468577474355
"1,0,4,6,5,7,2,8,3",0.2218100884929299,0.1130536310374736,0.0991795966401696,0.7244594590738416
"1,0,5,2,3,6,7,8,4",0.0333497794345021,0.0277832299470901,0.0162033084779977,0.0334915090352296
"1,0,7,2,8,5,6,4,3",0.5603516371920705,0.3736019786447286,0.1609502211213112,0.595226944424212
"1,2,6,5,0,7,8,4,3",0.1150759207084775,0.1276789093390107,0.116513573564589,0.1869780560955405
"1,3,0,4,5,2,7,6,8",0.0733745163306593,0.083030292764306,0.0455289063975214,0.1166803641244769
"1,4,0,5,6,7,8,2,3",0.1904142629355192,0.1908644651994109,0.1429642001166939,1.0083886813372374
"1,4,2,5,3,0,6,8,7",0.1110199699178338,0.1536982348188758,0.0978527814149856,0.2051450852304697
"1,4,3,0,2,8,6,7,5",0.0782265337184071,,,
"1,4,6,2,3,7,0,5,8",0.2392043089494109,0.2963358843699097,0.1112874401733279,0.2551062414422631
"1,4,7,8,6,3,0,2,5",0.1413418529555201,0.0661751283332705,0.1167501453310251,0.2236544992774725
"1,4,8,5,6,3,0,2,7",0.4017267255112529,0.2849609479308128,0.0822513606399297,0.8960909163579345
"1,5,0,4,2,3,7,6,8",0.0672916295006871,0.1204890916123986,0.055339072830975,0.1036100499331951
"1,5,3,2,4,8,6,0,7",0.0720984898507595,0.0447128862142562,0.0392773747444152,0.1989116920158267
"1,5,3,6,2,8,0,4,7",0.0607049157842993,0.0760837122797966,0.0556082725524902,0.1315840044990182
"1,5,3,8,0,4,6,2,7",0.2205550353974104,0.2343847109004855,0.1843020608648657,0.2892037760466337
"1,5,6,3,7,4,2,8,0",0.0506684659048914,0.0538800591602921,0.0915525602176785,0.0953636346384882
"1,5,6,8,4,0,3,7,2",0.1741296853870153,0.0964141907170414,0.0974555062130093,0.3542484678328037
"1,5,7,4,2,6,3,0,8",0.1054182881489396,0.0439246939495205,0.0551255410537123,0.240778787061572
"1,5,8,4,7,6,3,0,2",0.159916827455163,0.1750811105594039,0.1708629606291651,0.294620874337852
"1,6,2,3,5,8,7,4,0",0.0762168634682893,0.1207491159439086,0.0565958963707089,0.0803727926686406
"1,6,2,5,4,7,3,8,0",0.1434056926518678,0.2149684317409992,0.0957747781649231,0.2075887201353907
"1,6,7,5,2,8,4,0,3",0.0447758324444294,0.0639799321070313,0.0587939927354455,0.1097702728584408
"1,6,8,7,4,0,2,5,3",0.024252756498754,0.021585333161056,0.0237174173817038,0.0303531317040324
"1,7,2,6,0,5,4,8,3",0.0758029641583561,0.0439076488837599,0.0383511688560247,0.1310714092105627
"1,7,3,5,0,6,2,4,8",0.0302542159333825,0.0299724992364645,0.0449545504525303,0.0343815153464674
"1,7,3,5,2,4,6,0,8",0.297985796816647,0.19519904255867,0.1439392957836389,0.7184411212801933
"1,7,6,8,3,0,5,2,4",0.0604657130315899,0.0508231669664382,0.0673179719597101,0.2169557567685842
"1,7,8,4,3,0,2,6,5",0.0479801446199417,0.0309252878651022,0.0298043619841337,0.0696373200044035
"1,8,0,7,5,4,2,3,6",0.2657135687768459,0.3579439707100391,0.1489344742149114,0.4774889927357435
"1,8,3,2,4,5,0,7,6",0.028024629689753,0.0257208719849586,0.0211493289098143,0.0410382123664021
"1,8,3,5,7,0,6,2,4",0.0895753186196088,0.1049552299082279,0.1952889217063784,0.3278139112517237
"1,8,6,2,5,3,0,4,7",0.390246114693582,0.1978260762989521,0.1596424430608749,0.2574228933081031
"2,0,1,3,5,4,6,7,8",0.4371602749451995,0.4924353333190083,0.2554447259753942,0.7409190107136965
"2,0,4,8,5,6,3,7,1",0.0533461850136518,0.063796067610383,0.0812610508874058,0.168392090126872
"2,0,7,3,6,5,8,1,4",0.081762196496129,0.0905302176252007,0.0629548607394099,0.1954176668077707
"2,0,8,1,6,7,5,4,3",0.0854719839990139,0.1359657607972622,0.0705512622371316,0.1277680434286594
"2,1,5,4,3,6,7,8,0",0.0398623486980795,0.019328398630023,0.0358465909957885,0.0683574648573994
"2,1,6,5,3,8,4,0,7",0.0590218873694539,0.0699188457801938,0.0749264080077409,0.0716593479737639
"2,1,7,4,6,8,3,0,5",0.2408440904691815,0.1648798519745469,0.1986291985958814,0.4675956349819898
"2,3,1,4,5,8,6,7,0",0.0803892146795988,0.0479134051129221,0.0375176453962922,0.1210145018994808
"2,3,5,4,7,1,0,8,6",0.0451667970046401,0.032131029292941,0.0327031044289469,0.0695551084354519
"2,3,8,7,6,1,0,4,5",0.1892050066962838,0.131767937913537,0.5627039223909378,0.1009349171072244
"2,4,1,8,0,3,5,7,6",0.019351846538484,0.0200525429099798,0.0071751857176423,0.0469673033803701
"2,4,3,1,7,0,8,5,6",0.0431901160627603,0.0206216601654887,0.0245152814313769,0.0715462798252701
"2,4,5,1,8,3,0,6,7",,,0.0769488047808408,
"2,4,6,5,3,7,1,8,0",0.2172122485935688,0.1831939965486526,0.1042057257145643,0.2516430774703622
"2,4,6,5,8,7,0,3,1",0.3380794283002615,0.2882875157520175,0.1389515101909637,0.4814634555950761
"2,4,6,7,3,0,1,5,8",0.1120610618963837,0.0869147842749953,0.1139521170407533,0.1088735731318593
"2,4,7,0,8,6,5,1,3",0.2381943557411432,0.1958897272124886,0.227406557649374,0.7464703312143683
"2,4,7,5,0,8,1,3,6",0.346340999007225,0.2449475806206464,0.2890408346429467,0.8507278738543391
"2,5,0,7,6,4,1,8,3",0.0540466327220201,0.0649415254592895,0.0530959004536271,0.0978284794837236
"2,5,1,7,8,4,6,0,3",0.1646166145801544,0.1560446629300713,0.1770109236240387,0.3597105350345373
"2,5,3,1,0,8,7,4,6",0.0780598409473896,0.0885218204930424,0.0745382774621248,0.1262010298669338
"2,5,6,8,7,4,1,0,3",0.1868754466995597,0.1432036394253373,0.1070544142276048,0.2428066218271851
"2,5,7,3,6,1,8,0,4",0.2686279397457838,0.2936565550044179,0.2108370997011661,1.8106475146487355
"2,6,3,0,8,5,4,7,1",0.076167669147253,0.0705056684091687,0.2302807606756687,0.0938426163047552
"2,6,3,8,5,0,7,1,4",0.1406572759151458,0.1701261913403868,0.3676643567159772,0.2016652934253215
"2,6,5,7,0,4,1,8,3",0.0437790919095277,0.0436853971332311,0.0228822156786918,0.0891731902956962
"2,6,8,3,5,0,1,7,4",0.0474098827689886,0.0298622846603393,0.0509661249816417,0.0633524507284164
"2,6,8,5,7,4,1,3,0",0.0796163324266672,0.0750229656696319,0.0374690378084778,0.0656140157952904
"2,7,0,3,8,4,5,6,1",0.0452971588820219,0.0582412974908947,0.0280272848904132,0.1596630364656448
"2,7,3,0,5,6,8,4,1",0.0935816057026386,0.0834169825538992,0.068945188075304,0.119365157559514
"2,7,4,8,3,1,6,0,5",0.0313809253275394,0.0617377758026123,0.0964367566630244,0.0405090032145381
"2,7,5,4,8,6,0,1,3",0.2424929859116673,0.1441831905394792,0.0842499108985066,0.5950064696371555
"2,7,5,6,0,8,4,3,1",0.2007307512685656,0.1907688910141587,0.1321011399850249,0.3653014050796628
"2,7,5,8,0,4,1,6,3",0.0195872280746698,0.0210718782618641,0.022059679031372,0.0882468344643712
"2,7,6,4,1,0,3,5,8",0.0999165764078497,0.038709214888513,0.0254200398921966,0.3650912418961525
"2,7,8,3,5,6,1,0,4",0.1449506226927042,0.0979552436619997,0.085267448797822,0.1834481991827488
"2,8,1,0,4,6,3,5,7",0.2656039195135236,,0.212723639793694,
"2,8,1,3,7,6,4,0,5",0.0667634671553969,0.0822051577270031,0.1434940677136182,0.0674053868278861
"2,8,1,7,3,0,6,5,4",0.1603425927460193,0.2052474869415164,0.0877586677670478,0.1570503879338503
"2,8,5,0,4,3,6,1,7",0.0400887988507747,0.0325567256659269,0.027193933725357,0.0495384475216269
"2,8,5,3,0,6,7,4,1",0.2435163334012031,0.2908549150452018,0.1405698014423251,0.518773096613586
"2,8,6,0,5,4,7,1,3",0.6223585084080696,0.4421264650300145,0.3927890034392476,0.9781240932643414
"3,0,1,8,4,7,5,2,6",0.6510964734479785,0.4448437867686152,0.1671829801052808,1.4885936798527837
"3,0,4,5,1,7,6,8,2",0.4761703638359904,0.285182443447411,0.2012890130281448,1.040376183576882
"3,0,5,8,6,4,2,1,7",0.1371183097362518,0.1286501809954643,0.0536572160199284,0.202671218663454
"3,1,2,6,0,5,8,7,4",0.2891202345490455,0.2578690145164728,0.2678076531738043,0.6145989121869206
"3,1,2,6,5,8,7,4,0",0.1378518026322126,0.1002438841387629,0.0423037009313702,0.3031166661530733
"3,1,5,8,6,7,2,0,4",0.0389863848686218,0.0337397120893001,0.0395076088607311,0.0619588578119874
"3,1,8,5,4,0,2,6,7",0.3918707864359021,0.1400119578465819,0.0220957426354289,0.500117115676403
"3,1,8,6,2,0,5,7,4",0.4937895322218537,0.4233907647430897,0.2875367570668459,1.339749000966549
"3,1,8,7,0,5,2,6,4",0.1860046051442623,0.1790827456861734,0.1537918290123343,
"3,2,1,5,8,0,6,4,7",0.1708337375894189,0.1668329797685146,0.1725362874567508,0.2280522212386131
"3,2,4,6,5,1,8,0,7",0.648377500474453,0.582803457044065,0.4214253183454275,1.4535022880882025
"3,2,6,0,8,5,1,4,7",0.0285316780209541,0.0326213166117668,0.0600288426503539,0.0697493515908718
"3,2,7,8,1,0,5,4,6",0.2784284595400095,0.0720848273485899,0.0342023540288209,0.6237114816904068
"3,2,8,4,0,5,7,1,6",0.0732250874862074,0.0714165810495615,0.0876777339726686,0.1604637084528803
"3,4,2,0,6,8,7,1,5",0.0422803284600377,0.0916259475052356,0.0917384047061204,0.0623897388577461
"3,4,2,5,6,0,8,7,1",0.4222778528928756,0.2968905512243509,0.25627545081079,0.7650356255471706
"3,4,2,8,5,1,6,7,0",0.6690198862925172,0.2509188605472445,0.1085271751508116,0.8424941338598728
"3,4,6,7,2,5,0,1,8",0.0747544411569833,0.0950176818296313,0.0695771956816315,0.1429680688306689
"3,4,7,1,0,6,5,8,2",0.022784381173551,0.0156634338200092,0.0444471091032028,0.0659033665433526
"3,5,0,6,4,7,2,8,1",0.1682661464437842,0.1933899484574794,0.2268391763791442,0.5089077726006508
"3,5,2,1,0,7,6,8,4",0.2718558814376592,0.2937686434015631,0.4210930885747075,0.543487798422575
"3,5,2,8,4,0,6,1,7",0.4805887751281261,0.432308298535645,0.075490903109312,0.7276886263862252
"3,5,6,4,2,0,8,7,1",0.1680937092751264,0.2696006037294864,0.1612508138641715,0.4613720253109932
"3,5,8,2,7,1,4,6,0",0.0196652598679065,0.0230702580884099,0.0512063382193446,0.0278677176684141
"3,6,1,2,4,5,7,0,8",0.0555619392544031,0.0513346996158361,0.0504126250743866,0.0952914794906973
"3,6,1,5,7,2,0,4,8",0.0446957740932703,0.0199271524325013,0.0104507729411125,0.1331063285470008
"3,6,2,4,1,0,7,8,5",0.061867082491517,0.0514020398259162,0.1003368813544511,0.116058561950922
"3,6,5,0,7,4,2,8,1",0.1880378657951951,0.1231414973735809,0.1202712021768093,0.1736022317782044
"3,6,7,1,8,0,2,5,4",0.0411876384168863,0.0343901654705405,0.0462327674031257,0.0839449949562549
"3,6,7,4,1,2,0,5,8",0.1343882847577333,0.1595253534615039,0.0889649949967861,0.1973427971825003
"3,7,4,6,1,2,0,5,8",0.0443840939551591,0.0364067517220974,0.0265531204640865,0.1102418797090649
"3,7,5,4,0,1,2,6,8",0.1319080274552106,0.0438928371295332,0.0446070684120059,0.5988751109689474
"3,8,1,2,5,6,4,7,0",0.1264382982626557,0.1193921649828553,0.07586479652673,0.0973851885646581
"3,8,2,0,7,6,1,4,5",0.1031532725319266,0.0736259911209344,0.1252138381823897,0.0881321737542748
"3,8,4,6,2,5,7,1,0",0.32557322550565,0.2563055008649826,0.1704226406291127,0.6857748618349433
"3,8,5,6,1,2,4,7,0",0.2043220996856689,0.1905308198183775,0.0872579403221607,0.3372287042438984
"3,8,6,7,4,5,0,1,2",0.0961317233741283,0.0636889208108186,0.0521914288401603,0.1957680005580186
"4,0,5,1,8,2,3,6,7",0.4083482921123504,0.3114345408976078,0.3092211419716477,0.750208948738873
"4,0,6,2,3,8,5,7,1",0.0467445841059088,0.0340143498033285,0.0127151822671294,0.064704387448728
"4,0,6,5,7,8,1,2,3",0.2747453302145004,0.1538326777517795,0.0509698083624243,0.6222788160666823
"4,0,7,1,6,2,8,5,3",0.1057796757668256,0.1289839027449488,0.1301079634577036,0.0903450502082705
"4,1,0,8,2,3,7,5,6",0.0516497660428285,0.0626569250598549,0.0654463749378919,0.066146214492619
"4,1,3,2,8,6,5,0,7",0.0896063856780529,0.0736336736008524,0.0696786725893616,0.0792923029512167
"4,1,5,3,7,8,2,6,0",0.0505686998367309,0.0524768028408288,0.0244243713095784,0.0856296671554446
"4,1,6,0,2,7,3,5,8",0.0902918698266148,0.0931256851181387,0.0965895252302289,0.1908547133207321
"4,1,7,2,0,8,5,6,3",0.1511505041271448,0.1208484629169106,0.0329587673768401,0.6550379479303956
"4,1,7,3,5,2,8,0,6",0.0249871844425797,0.0225164508447051,0.0244631208479404,0.0652634464204311
"4,2,1,6,8,0,7,5,3",0.0900359293445944,0.0851518707349896,0.0938279032707214,0.1081874491646885
"4,2,1,8,5,0,3,7,6",0.0780186420306563,0.0729421665892005,0.0762090608477592,0.0710419695824384
"4,2,3,7,1,5,0,6,8",0.090125503949821,0.1139351595193147,0.137318373657763,0.1059079011902213
"4,2,5,0,3,6,7,8,1",0.1960114352405071,0.20128318015486,0.1660970523953437,0.2367691006511449
"4,3,1,5,6,8,7,2,0",0.0332138016819953,0.0254590297117829,0.0481329532340168,0.0244272481650114
"4,3,5,1,7,6,0,2,8",0.025214429013431,0.0134975677356123,0.0382190775126218,0.0232164533808827
"4,3,6,5,7,0,8,1,2",0.1195820616558194,0.1330014960840344,0.1931221457198262,0.187861893326044
"4,3,8,6,2,1,5,7,0",0.0718194227665662,0.0288624204695224,0.016318685375154,0.1423491183668375
"4,5,0,6,8,1,3,2,7",0.0398826086893677,0.0247445050626993,0.0290217772126197,0.1828926401212811
"4,5,2,1,0,6,8,3,7",0.1949039557948708,0.1185549516230821,0.0912009803578257,0.3990957299247384
"4,5,8,7,0,2,6,1,3",0.1386314025148749,0.1831386759877205,0.1025392636656761,0.1980397272855043
"4,6,1,5,0,7,8,3,2",0.0604764157906174,0.033196747303009,0.052639989182353,0.094651504419744
"4,6,2,1,8,0,3,7,5",0.0447941841557621,0.043824897147715,0.0778682213276624,0.0687836091965437
"4,6,5,3,2,1,0,8,7",0.2525119660422206,0.2429869081825018,0.3350691776722669,0.9830117831006646
"4,6,8,2,7,1,3,5,0",0.013040529564023,0.01009620167315,0.0170981185510754,0.0668340679258108
"4,7,0,5,1,3,2,6,8",0.153687504120171,0.0605814037844538,0.0574238486588001,0.1995670236647129
"4,7,2,1,3,0,8,6,5",0.0285169407725334,0.0326519859954714,0.0512143056839704,0.030546854250133
"4,7,5,1,2,3,8,6,0",0.0642071394249796,0.1433545956388116,0.0512847257778048,0.0609414018690586
"4,7,6,5,1,3,2,8,0",0.1227510971948504,0.0911827655509114,0.1481697475537657,0.2142986850813031
"4,7,8,0,1,3,6,2,5",0.1054644798859953,0.1070309225469827,0.142207489348948,0.2248406456783414
"4,7,8,6,2,1,3,5,0",0.4540062798187136,0.3214479256421327,0.0839630113914609,1.1999265039339662
"4,7,8,6,5,2,0,3,1",0.2800648789852857,0.1286659501492977,0.2207412477582693,0.915581662207842
"4,8,3,5,2,6,7,0,1",0.1036491123959422,0.1367589049041271,0.0775858331471681,0.2131157638505101
"4,8,7,0,2,6,1,3,5",0.4397428696975112,0.1375897508114576,0.1276646237820387,1.1677712434902787
"4,8,7,2,6,5,1,3,0",0.1663618180900812,0.0550807258114218,0.0365025252103805,0.6603549234569073
"4,8,7,5,0,1,3,2,6",0.1800765236839652,0.0857074856758117,0.0225179689005017,0.743841391056776
"5,0,1,3,2,7,6,4,8",0.6982612749561667,0.4282628037035465,0.2135680066421628,0.6399017507210374
"5,0,1,4,6,3,2,8,7",0.0821722038090229,0.0996813867241144,0.0784566085785627,0.1697912504896521
"5,0,4,3,7,2,8,6,1",0.1281876033172011,0.095998166128993,0.0748531203716993,0.7429309897124767
"5,0,8,4,7,1,2,6,3",0.0333208916708827,0.019451905041933,0.0193106075748801,0.0794444354251027
"5,1,2,3,4,6,7,0,8",0.0959855783730745,0.0788211748003959,0.0792323537170887,0.055885637179017
"5,1,2,8,6,0,4,7,3",0.0732929231598973,0.0745018078014254,0.0578254535794258,0.0916509889066219
"5,1,3,0,2,8,6,7,4",0.0498283226042985,0.0351160084828734,0.0588030219078063,0.059565276838839
"5,1,4,3,7,2,8,6,0",0.0539198024198412,0.0372061980888247,0.0352770555764436,0.1881623901426792
"5,1,4,6,2,8,3,7,0",0.3455047840252518,0.1638493789359927,0.1725336872041225,0.6309563592076302
"5,1,6,8,7,4,2,3,0",0.4938609879463911,0.238480401225388,0.3339852569624781,0.9358909726142884
"5,1,7,8,0,3,6,4,2",0.0648805806413292,0.0689070913940668,0.0489587634801864,0.2968439711257815
"5,1,8,3,0,4,7,6,2",0.0751959895715117,0.0887644588947296,0.1326961619779467,0.0808914164081215
"5,2,6,4,0,7,3,8,1",0.1168743362650275,0.0707622319459915,0.0523575767874717,0.4342329455539584
"5,2,7,4,0,8,6,1,3",0.0427054883912205,0.0767238866537809,0.0750883845612406,0.0892177475616335
"5,2,7,4,3,0,1,6,8",0.1885769022628665,0.2737726429477334,0.2324211504310369,0.3385890740901232
"5,2,7,8,3,1,4,6,0",0.1637788088992238,0.241628048941493,0.0730731030926108,0.3603827720507979
"5,2,8,4,7,0,3,1,6",0.2339693028479814,0.1302126459777355,0.1137936236336827,1.0900382092222571
"5,2,8,6,1,0,4,3,7",0.0127691002562642,0.0164436642080545,0.008488374762237,0.0232023429125547
"5,3,0,4,1,8,7,6,2",0.0301914010196924,0.0195982325822114,0.0254052449017763,0.0487705189734697
"5,4,3,1,0,6,8,2,7",0.1306544495746493,0.1901579825207591,0.2322734100744128,0.1807391345500946
"5,4,8,0,2,7,6,1,3",0.0743159763514995,0.0463980240747332,0.1287794467061758,0.4009793289005756
"5,6,0,3,1,8,4,2,7",0.0141509380191564,0.0059156045317649,0.0089929550886154,0.013978099450469
"5,6,0,3,1,8,7,4,2",0.0394583586603403,0.0189364459365606,0.0497121037915349,0.0773229347541928
"5,6,4,7,0,8,3,2,1",0.0245534619316458,0.0089865932241082,0.0137981213629245,0.2103655450046062
"5,6,7,4,8,1,2,0,3",0.2236890150234103,0.1229279451072216,0.0648588072508573,0.478273774497211
"5,7,1,4,2,3,0,8,6",0.0285124322399497,0.0336988409981131,0.0200954917818307,0.0436732629314065
"5,7,6,0,2,3,4,1,8",0.219971714541316,0.3081584349274635,0.1241817744448781,0.535777423530817
"5,8,1,3,2,4,7,6,0",0.233119080774486,0.1530235772952437,0.0974034536629915,0.4921127678826451
"5,8,4,6,3,0,1,2,7",0.1713518360629677,0.127464672550559,0.0967568606138229,0.1755679948255419
"6,0,1,3,5,7,4,8,2",0.0673953657969832,0.0882496321573853,0.0131024625152349,0.1025156071409583
"6,0,3,1,7,8,5,4,2",0.1210438571870327,0.0746185891330242,0.0381567813456058,0.3244240889325738
"6,0,4,2,3,8,1,7,5",0.0124069387093186,0.0193827711045742,0.0380735844373703,0.0156776094809174
"6,0,4,5,7,2,1,8,3",0.0309278257191181,0.0182910375297069,0.0179294431582093,0.0676106996834278
"6,0,7,2,3,4,1,8,5",0.2975751552730798,0.3258141689002514,0.0715279802680015,0.7223929995670915
"6,1,2,3,4,0,7,5,8",0.0184762496501207,0.0338769936934113,0.0268290936946868,0.0552213620394468
"6,1,2,7,5,8,0,3,4",0.0648885061964392,0.0599629087373614,0.0587592860683798,0.2604962512850761
"6,1,2,8,3,4,7,5,0",0.04452595859766,0.0656980285421013,0.0226255366578698,0.1019435683265328
"6,1,8,5,4,3,2,7,0",0.2176670795306563,0.1570266233757138,0.1331356205046177,0.3382794791832566
"6,2,1,0,4,5,3,7,8",0.2200612127780914,0.0671282168477773,0.0651667974889278,0.4841377390548587
"6,2,4,5,1,3,7,0,8",0.2238223981112241,0.2722380282357335,0.1606919774785637,0.428116294555366
"6,2,8,0,7,4,1,5,3",0.1133988304063677,0.1162695223465561,0.1678048763424158,0.1838496560230851
"6,3,0,4,7,1,5,8,2",0.0898135052993893,0.0971918627619743,0.1896263668313622,0.2791608283296227
"6,3,1,4,8,5,2,7,0",0.1003286996856331,0.1383254704996943,0.295263540931046,0.0842397324740886
"6,3,2,8,0,7,4,1,5",0.4796705283224582,0.2757159536704421,0.4568421458825469,1.4933622693642974
"6,3,4,7,0,5,2,8,1",0.3593743052333593,0.2943555107340216,0.0526667451485991,0.9207875607535244
"6,3,5,1,8,4,2,0,7",0.4952561240643263,0.4748358251526952,0.4460720652714371,0.7570137130096555
"6,4,1,7,2,0,8,5,3",0.0443026898428797,0.0373868942260742,0.0266825724393129,0.105258822441101
"6,4,2,0,7,3,8,5,1",0.1423550117760896,0.0906837061047554,0.090740536339581,0.3267573686316609
"6,4,3,2,0,1,7,5,8",0.0188427371904253,0.0181693015620112,0.0165604539215564,0.0366505775600671
"6,4,5,0,1,7,3,2,8",0.2447324078530073,0.3460409278050065,0.0552905742079019,0.4147954862564802
"6,4,5,8,2,7,1,3,0",0.3953024363145232,0.2117795115336775,0.1448512198403477,0.826053629629314
"6,4,7,2,8,5,1,0,3",0.1561007834970951,0.130887471139431,0.1493579428642988,0.1483864141628146
"6,4,8,5,2,1,7,3,0",0.2251502079889178,0.1341595044359564,0.2030488420277834,0.3361672516912222
"6,7,0,3,4,5,2,8,1",0.1124881049618125,0.1622669650241732,0.0241471957415342,0.1192667568102479
"6,7,4,3,5,8,2,0,1",0.0498060472309589,0.0644605532288551,0.0319827478379011,0.1496444288641214
"6,7,5,1,0,3,2,8,4",0.2901471192017197,0.2750591626390815,0.1634692931547761,0.4446718506515026
"6,7,8,5,0,3,1,4,2",0.2127982387319207,0.1340286079794168,0.2477303361520171,0.9097609678283334
"6,8,4,2,7,3,0,5,1",0.5698700482025743,0.1351198740303516,0.093829134479165,1.430909538641572
"7,0,1,8,5,4,6,2,3",0.1024358654394745,0.095546867698431,0.0498286699876189,0.2263754056766629
"7,0,4,1,5,3,8,2,6",0.0177019294351339,0.0117402607575058,0.0142882606014609,0.0212228242307901
"7,0,4,1,6,5,2,3,8",0.0344347236678004,0.0333597743883729,0.0844114199280738,0.080991031602025
"7,0,5,6,1,3,8,4,2",0.1072984794154763,0.0631702961400151,0.0407076086848974,0.3142595961689949
"7,0,5,6,8,3,4,1,2",0.8171620341017842,0.3095835940912366,0.3365166550502181,1.9186906646937127
"7,0,8,4,2,1,3,5,6",0.4439727310091257,0.2510829335078597,0.2841403307393193,1.606294946745038
"7,0,8,6,4,5,1,3,2",0.3050382062792778,0.2427644990384578,0.1196209117770195,0.4147956827655434
"7,1,0,8,3,6,2,5,4",0.1753388904035091,0.1159339733421802,0.1393654840067029,0.3853529691696167
"7,1,2,5,8,6,4,3,0",0.0465809740126132,0.0524996556341648,0.1293896799907088,0.0741609884425997
"7,1,4,6,0,2,3,8,5",0.0700631942600011,0.0855034021660685,0.0280132200568914,0.0601952504366636
"7,1,5,0,4,2,3,8,6",0.0091421399265527,0.0048901448026299,0.0050429971888661,0.0219065928831696
"7,1,5,8,4,2,6,0,3",0.0049686692655086,0.0080535532906651,0.0131817730143666,0.0076859854161739
"7,1,6,3,4,8,2,5,0",0.0387717373669147,0.0275856498628854,0.0535147758200764,0.0470424257218837
